src,dst,src_name,dst_name,start_I,finish_I,duration_intervals,pred,path_nodes
6,34,COURIER 1B,EXPLORER 20,38.0,57.0,20.0,0.0,6->8->0->34
6,35,COURIER 1B,COSMOS 44,22.0,23.0,2.0,6.0,6->35
6,36,COURIER 1B,OPS 5798 (TRANSIT 5B-4),39.0,48.0,10.0,5.0,6->15->5->36
6,37,COURIER 1B,EXPLORER 22,,,,,
6,38,COURIER 1B,CALSPHERE 1,9.0,10.0,2.0,6.0,6->38
6,39,COURIER 1B,CALSPHERE 2,41.0,44.0,4.0,38.0,6->38->39
6,40,COURIER 1B,EXPLORER 25 (INJUN-4),38.0,58.0,21.0,0.0,6->8->0->40
6,41,COURIER 1B,OPS 6582 (TRANSIT 5E-5),39.0,48.0,10.0,15.0,6->15->41
6,42,COURIER 1B,OPS 6582 (TRANSIT 5B-5),6.0,41.0,36.0,8.0,6->8->42
6,43,COURIER 1B,TIROS 9,54.0,55.0,2.0,6.0,6->43
6,44,COURIER 1B,SECOR 3,6.0,36.0,31.0,14.0,6->8->14->44
6,45,COURIER 1B,GGSE 2,42.0,45.0,4.0,38.0,6->38->45
6,46,COURIER 1B,OPS 4988 (GREB 6),10.0,61.0,52.0,30.0,6->38->30->46
6,47,COURIER 1B,PORCUPINE 1,38.0,54.0,17.0,0.0,6->8->0->47
6,48,COURIER 1B,SOLRAD 7B,42.0,57.0,16.0,30.0,6->38->30->48
6,49,COURIER 1B,GGSE 3,10.0,31.0,22.0,30.0,6->38->30->49
7,0,EXPLORER 11,VANGUARD 2,22.0,49.0,28.0,14.0,7->33->23->14->0
7,1,EXPLORER 11,VANGUARD 3,22.0,58.0,37.0,14.0,7->33->23->14->1
7,2,EXPLORER 11,EXPLORER 7,,,,,
7,3,EXPLORER 11,TIROS 1,22.0,53.0,32.0,20.0,7->20->3
7,4,EXPLORER 11,TRANSIT 2A,22.0,45.0,24.0,29.0,7->29->4
7,5,EXPLORER 11,SOLRAD 1 (GREB),,,,,
7,6,EXPLORER 11,COURIER 1B,22.0,42.0,21.0,33.0,7->33->6
7,8,EXPLORER 11,TRANSIT 4A,22.0,49.0,28.0,14.0,7->33->23->14->8
7,9,EXPLORER 11,SOLRAD 3/INJUN 1,22.0,30.0,9.0,33.0,7->33->9
7,10,EXPLORER 11,TIROS 3,22.0,58.0,37.0,9.0,7->33->9->10
7,11,EXPLORER 11,TRANSIT 4B,22.0,44.0,23.0,29.0,7->29->11
7,12,EXPLORER 11,TRAAC,22.0,45.0,24.0,9.0,7->33->9->12
7,13,EXPLORER 11,TIROS 4,22.0,55.0,34.0,20.0,7->20->13
7,14,EXPLORER 11,TIROS 5,22.0,37.0,16.0,23.0,7->33->23->14
7,15,EXPLORER 11,FTV 3502,22.0,49.0,28.0,20.0,7->20->15
7,16,EXPLORER 11,TIROS 6,22.0,37.0,16.0,33.0,7->33->16
7,17,EXPLORER 11,ALOUETTE 1 (S-27),22.0,44.0,23.0,23.0,7->33->23->17
7,18,EXPLORER 11,ANNA 1B,,,,,
7,19,EXPLORER 11,EXPLORER 16,22.0,51.0,30.0,23.0,7->33->23->19
7,20,EXPLORER 11,TRANSIT 5B-1,2.0,3.0,2.0,7.0,7->20
7,21,EXPLORER 11,RADIATION SAT (5E 1),28.0,61.0,34.0,24.0,7->24->21
7,22,EXPLORER 11,TRANSIT 5B-2,22.0,48.0,27.0,23.0,7->33->23->22
7,23,EXPLORER 11,TRANSIT 5E 3,22.0,31.0,10.0,33.0,7->33->23
7,24,EXPLORER 11,TIROS 8,26.0,27.0,2.0,7.0,7->24
7,25,EXPLORER 11,GGSE 1 (GGRS),22.0,46.0,25.0,29.0,7->29->25
7,26,EXPLORER 11,SECOR 1B,22.0,54.0,33.0,23.0,7->33->23->26
7,27,EXPLORER 11,SOLRAD 7A,2.0,3.0,2.0,7.0,7->27
7,28,EXPLORER 11,GREB,22.0,40.0,19.0,33.0,7->33->28
7,29,EXPLORER 11,OPS 3367 A,22.0,23.0,2.0,7.0,7->29
7,30,EXPLORER 11,OPS 3367 B,22.0,41.0,20.0,23.0,7->33->23->30
7,31,EXPLORER 11,OPS 4412 (TRANSIT 9),2.0,19.0,18.0,20.0,7->20->31
7,32,EXPLORER 11,OPS 4467 A,22.0,44.0,23.0,29.0,7->29->32
7,33,EXPLORER 11,OPS 4467 B,22.0,23.0,2.0,7.0,7->33
7,34,EXPLORER 11,EXPLORER 20,22.0,49.0,28.0,4.0,7->29->4->34
7,35,EXPLORER 11,COSMOS 44,22.0,38.0,17.0,29.0,7->29->35
7,36,EXPLORER 11,OPS 5798 (TRANSIT 5B-4),22.0,51.0,30.0,33.0,7->33->36
7,37,EXPLORER 11,EXPLORER 22,,,,,
7,38,EXPLORER 11,CALSPHERE 1,22.0,33.0,12.0,33.0,7->33->38
7,39,EXPLORER 11,CALSPHERE 2,22.0,32.0,11.0,33.0,7->33->39
7,40,EXPLORER 11,EXPLORER 25 (INJUN-4),22.0,58.0,37.0,23.0,7->33->23->40
7,41,EXPLORER 11,OPS 6582 (TRANSIT 5E-5),22.0,49.0,28.0,23.0,7->33->23->41
7,42,EXPLORER 11,OPS 6582 (TRANSIT 5B-5),2.0,41.0,40.0,20.0,7->20->42
7,43,EXPLORER 11,TIROS 9,22.0,39.0,18.0,33.0,7->33->43
7,44,EXPLORER 11,SECOR 3,2.0,12.0,11.0,20.0,7->20->44
7,45,EXPLORER 11,GGSE 2,22.0,45.0,24.0,38.0,7->33->38->45
7,46,EXPLORER 11,OPS 4988 (GREB 6),22.0,61.0,40.0,28.0,7->33->28->46
7,47,EXPLORER 11,PORCUPINE 1,22.0,54.0,33.0,23.0,7->33->23->47
7,48,EXPLORER 11,SOLRAD 7B,22.0,51.0,30.0,4.0,7->29->4->48
7,49,EXPLORER 11,GGSE 3,,,,,
8,0,TRANSIT 4A,VANGUARD 2,17.0,18.0,2.0,8.0,8->0
8,1,TRANSIT 4A,VANGUARD 3,31.0,58.0,28.0,23.0,8->23->1
8,2,TRANSIT 4A,EXPLORER 7,21.0,32.0,12.0,30.0,8->30->2
8,3,TRANSIT 4A,TIROS 1,6.0,21.0,16.0,6.0,8->6->3
8,4,TRANSIT 4A,TRANSIT 2A,6.0,45.0,40.0,29.0,8->6->29->4
8,5,TRANSIT 4A,SOLRAD 1 (GREB),8.0,16.0,9.0,15.0,8->15->5
8,6,TRANSIT 4A,COURIER 1B,6.0,7.0,2.0,8.0,8->6
8,7,TRANSIT 4A,EXPLORER 11,6.0,54.0,49.0,29.0,8->6->29->7
8,9,TRANSIT 4A,SOLRAD 3/INJUN 1,20.0,31.0,12.0,23.0,8->23->9
8,10,TRANSIT 4A,TIROS 3,20.0,58.0,39.0,9.0,8->23->9->10
8,11,TRANSIT 4A,TRANSIT 4B,11.0,38.0,28.0,3.0,8->6->3->11
8,12,TRANSIT 4A,TRAAC,20.0,45.0,26.0,9.0,8->23->9->12
8,13,TRANSIT 4A,TIROS 4,8.0,9.0,2.0,8.0,8->13
8,14,TRANSIT 4A,TIROS 5,0.0,1.0,2.0,8.0,8->14
8,15,TRANSIT 4A,FTV 3502,8.0,9.0,2.0,8.0,8->15
8,16,TRANSIT 4A,TIROS 6,31.0,36.0,6.0,14.0,8->14->16
8,17,TRANSIT 4A,ALOUETTE 1 (S-27),11.0,19.0,9.0,45.0,8->45->17
8,18,TRANSIT 4A,ANNA 1B,16.0,39.0,24.0,0.0,8->0->18
8,19,TRANSIT 4A,EXPLORER 16,8.0,27.0,20.0,15.0,8->15->19
8,20,TRANSIT 4A,TRANSIT 5B-1,31.0,43.0,13.0,14.0,8->14->20
8,21,TRANSIT 4A,RADIATION SAT (5E 1),21.0,35.0,15.0,22.0,8->30->22->21
8,22,TRANSIT 4A,TRANSIT 5B-2,21.0,28.0,8.0,30.0,8->30->22
8,23,TRANSIT 4A,TRANSIT 5E 3,18.0,19.0,2.0,8.0,8->23
8,24,TRANSIT 4A,TIROS 8,21.0,61.0,41.0,28.0,8->30->28->24
8,25,TRANSIT 4A,GGSE 1 (GGRS),47.0,56.0,10.0,38.0,8->39->38->25
8,26,TRANSIT 4A,SECOR 1B,31.0,54.0,24.0,23.0,8->23->26
8,27,TRANSIT 4A,SOLRAD 7A,,,,,
8,28,TRANSIT 4A,GREB,21.0,40.0,20.0,30.0,8->30->28
8,29,TRANSIT 4A,OPS 3367 A,6.0,38.0,33.0,6.0,8->6->29
8,30,TRANSIT 4A,OPS 3367 B,51.0,52.0,2.0,8.0,8->30
8,31,TRANSIT 4A,OPS 4412 (TRANSIT 9),8.0,20.0,13.0,15.0,8->15->31
8,32,TRANSIT 4A,OPS 4467 A,31.0,48.0,18.0,23.0,8->23->32
8,33,TRANSIT 4A,OPS 4467 B,52.0,62.0,11.0,23.0,8->23->33
8,34,TRANSIT 4A,EXPLORER 20,25.0,26.0,2.0,8.0,8->34
8,35,TRANSIT 4A,COSMOS 44,38.0,54.0,17.0,6.0,8->6->35
8,36,TRANSIT 4A,OPS 5798 (TRANSIT 5B-4),42.0,51.0,10.0,45.0,8->45->36
8,37,TRANSIT 4A,EXPLORER 22,,,,,
8,38,TRANSIT 4A,CALSPHERE 1,20.0,23.0,4.0,39.0,8->39->38
8,39,TRANSIT 4A,CALSPHERE 2,16.0,17.0,2.0,8.0,8->39
8,40,TRANSIT 4A,EXPLORER 25 (INJUN-4),49.0,58.0,10.0,0.0,8->0->40
8,41,TRANSIT 4A,OPS 6582 (TRANSIT 5E-5),8.0,18.0,11.0,15.0,8->15->41
8,42,TRANSIT 4A,OPS 6582 (TRANSIT 5B-5),8.0,41.0,34.0,15.0,8->15->42
8,43,TRANSIT 4A,TIROS 9,31.0,45.0,15.0,14.0,8->14->43
8,44,TRANSIT 4A,SECOR 3,31.0,36.0,6.0,14.0,8->14->44
8,45,TRANSIT 4A,GGSE 2,11.0,12.0,2.0,8.0,8->45
8,46,TRANSIT 4A,OPS 4988 (GREB 6),21.0,61.0,41.0,38.0,8->39->38->46
8,47,TRANSIT 4A,PORCUPINE 1,49.0,54.0,6.0,0.0,8->0->47
8,48,TRANSIT 4A,SOLRAD 7B,21.0,26.0,6.0,30.0,8->30->48
8,49,TRANSIT 4A,GGSE 3,21.0,31.0,11.0,30.0,8->30->49
9,0,SOLRAD 3/INJUN 1,VANGUARD 2,30.0,49.0,20.0,23.0,9->23->0
9,1,SOLRAD 3/INJUN 1,VANGUARD 3,30.0,58.0,29.0,14.0,9->23->14->1
9,2,SOLRAD 3/INJUN 1,EXPLORER 7,,,,,
9,3,SOLRAD 3/INJUN 1,TIROS 1,30.0,53.0,24.0,20.0,9->23->20->3
9,4,SOLRAD 3/INJUN 1,TRANSIT 2A,,,,,
9,5,SOLRAD 3/INJUN 1,SOLRAD 1 (GREB),,,,,
9,6,SOLRAD 3/INJUN 1,COURIER 1B,29.0,42.0,14.0,33.0,9->33->6
9,7,SOLRAD 3/INJUN 1,EXPLORER 11,,,,,
9,8,SOLRAD 3/INJUN 1,TRANSIT 4A,30.0,49.0,20.0,23.0,9->23->8
9,10,SOLRAD 3/INJUN 1,TIROS 3,17.0,27.0,11.0,12.0,9->12->10
9,11,SOLRAD 3/INJUN 1,TRANSIT 4B,,,,,
9,12,SOLRAD 3/INJUN 1,TRAAC,13.0,14.0,2.0,9.0,9->12
9,13,SOLRAD 3/INJUN 1,TIROS 4,30.0,55.0,26.0,20.0,9->23->20->13
9,14,SOLRAD 3/INJUN 1,TIROS 5,30.0,37.0,8.0,23.0,9->23->14
9,15,SOLRAD 3/INJUN 1,FTV 3502,30.0,49.0,20.0,44.0,9->23->44->15
9,16,SOLRAD 3/INJUN 1,TIROS 6,29.0,37.0,9.0,33.0,9->33->16
9,17,SOLRAD 3/INJUN 1,ALOUETTE 1 (S-27),30.0,44.0,15.0,23.0,9->23->17
9,18,SOLRAD 3/INJUN 1,ANNA 1B,,,,,
9,19,SOLRAD 3/INJUN 1,EXPLORER 16,30.0,51.0,22.0,23.0,9->23->19
9,20,SOLRAD 3/INJUN 1,TRANSIT 5B-1,30.0,43.0,14.0,23.0,9->23->20
9,21,SOLRAD 3/INJUN 1,RADIATION SAT (5E 1),29.0,56.0,28.0,28.0,9->33->28->21
9,22,SOLRAD 3/INJUN 1,TRANSIT 5B-2,30.0,48.0,19.0,17.0,9->23->17->22
9,23,SOLRAD 3/INJUN 1,TRANSIT 5E 3,30.0,31.0,2.0,9.0,9->23
9,24,SOLRAD 3/INJUN 1,TIROS 8,29.0,61.0,33.0,28.0,9->33->28->24
9,25,SOLRAD 3/INJUN 1,GGSE 1 (GGRS),30.0,56.0,27.0,14.0,9->23->14->25
9,26,SOLRAD 3/INJUN 1,SECOR 1B,30.0,54.0,25.0,14.0,9->23->14->26
9,27,SOLRAD 3/INJUN 1,SOLRAD 7A,,,,,
9,28,SOLRAD 3/INJUN 1,GREB,29.0,40.0,12.0,33.0,9->33->28
9,29,SOLRAD 3/INJUN 1,OPS 3367 A,29.0,53.0,25.0,33.0,9->33->29
9,30,SOLRAD 3/INJUN 1,OPS 3367 B,30.0,41.0,12.0,14.0,9->23->14->30
9,31,SOLRAD 3/INJUN 1,OPS 4412 (TRANSIT 9),30.0,50.0,21.0,23.0,9->23->31
9,32,SOLRAD 3/INJUN 1,OPS 4467 A,30.0,48.0,19.0,14.0,9->23->14->32
9,33,SOLRAD 3/INJUN 1,OPS 4467 B,29.0,30.0,2.0,9.0,9->33
9,34,SOLRAD 3/INJUN 1,EXPLORER 20,30.0,57.0,28.0,8.0,9->23->8->34
9,35,SOLRAD 3/INJUN 1,COSMOS 44,29.0,54.0,26.0,33.0,9->33->35
9,36,SOLRAD 3/INJUN 1,OPS 5798 (TRANSIT 5B-4),29.0,51.0,23.0,33.0,9->33->36
9,37,SOLRAD 3/INJUN 1,EXPLORER 22,,,,,
9,38,SOLRAD 3/INJUN 1,CALSPHERE 1,29.0,33.0,5.0,33.0,9->33->38
9,39,SOLRAD 3/INJUN 1,CALSPHERE 2,29.0,32.0,4.0,33.0,9->33->39
9,40,SOLRAD 3/INJUN 1,EXPLORER 25 (INJUN-4),30.0,58.0,29.0,0.0,9->23->0->40
9,41,SOLRAD 3/INJUN 1,OPS 6582 (TRANSIT 5E-5),30.0,49.0,20.0,23.0,9->23->41
9,42,SOLRAD 3/INJUN 1,OPS 6582 (TRANSIT 5B-5),,,,,
9,43,SOLRAD 3/INJUN 1,TIROS 9,29.0,39.0,11.0,33.0,9->33->43
9,44,SOLRAD 3/INJUN 1,SECOR 3,30.0,36.0,7.0,23.0,9->23->44
9,45,SOLRAD 3/INJUN 1,GGSE 2,29.0,45.0,17.0,38.0,9->33->38->45
9,46,SOLRAD 3/INJUN 1,OPS 4988 (GREB 6),29.0,61.0,33.0,28.0,9->33->28->46
9,47,SOLRAD 3/INJUN 1,PORCUPINE 1,30.0,54.0,25.0,0.0,9->23->0->47
9,48,SOLRAD 3/INJUN 1,SOLRAD 7B,30.0,57.0,28.0,8.0,9->23->8->48
9,49,SOLRAD 3/INJUN 1,GGSE 3,,,,,
10,0,TIROS 3,VANGUARD 2,16.0,47.0,32.0,15.0,10->19->15->0
10,1,TIROS 3,VANGUARD 3,2.0,58.0,57.0,11.0,10->23->17->11->1
10,2,TIROS 3,EXPLORER 7,2.0,32.0,31.0,17.0,10->23->17->2
10,3,TIROS 3,TIROS 1,2.0,33.0,32.0,17.0,10->23->17->3
10,4,TIROS 3,TRANSIT 2A,,,,,
10,5,TIROS 3,SOLRAD 1 (GREB),2.0,21.0,20.0,17.0,10->23->17->5
10,6,TIROS 3,COURIER 1B,16.0,39.0,24.0,15.0,10->19->15->6
10,7,TIROS 3,EXPLORER 11,,,,,
10,8,TIROS 3,TRANSIT 4A,2.0,19.0,18.0,23.0,10->23->8
10,9,TIROS 3,SOLRAD 3/INJUN 1,30.0,45.0,16.0,12.0,10->12->9
10,11,TIROS 3,TRANSIT 4B,2.0,38.0,37.0,17.0,10->23->17->11
10,12,TIROS 3,TRAAC,26.0,27.0,2.0,10.0,10->12
10,13,TIROS 3,TIROS 4,16.0,39.0,24.0,15.0,10->19->15->13
10,14,TIROS 3,TIROS 5,2.0,30.0,29.0,8.0,10->23->8->14
10,15,TIROS 3,FTV 3502,47.0,57.0,11.0,19.0,10->19->15
10,16,TIROS 3,TIROS 6,47.0,51.0,5.0,19.0,10->19->16
10,17,TIROS 3,ALOUETTE 1 (S-27),2.0,12.0,11.0,23.0,10->23->17
10,18,TIROS 3,ANNA 1B,,,,,
10,19,TIROS 3,EXPLORER 16,16.0,17.0,2.0,10.0,10->19
10,20,TIROS 3,TRANSIT 5B-1,16.0,49.0,34.0,19.0,10->19->20
10,21,TIROS 3,RADIATION SAT (5E 1),2.0,35.0,34.0,17.0,10->23->17->21
10,22,TIROS 3,TRANSIT 5B-2,2.0,16.0,15.0,17.0,10->23->17->22
10,23,TIROS 3,TRANSIT 5E 3,2.0,3.0,2.0,10.0,10->23
10,24,TIROS 3,TIROS 8,2.0,61.0,60.0,17.0,10->23->17->24
10,25,TIROS 3,GGSE 1 (GGRS),16.0,56.0,41.0,15.0,10->19->15->25
10,26,TIROS 3,SECOR 1B,2.0,54.0,53.0,14.0,10->23->8->14->26
10,27,TIROS 3,SOLRAD 7A,,,,,
10,28,TIROS 3,GREB,2.0,40.0,39.0,23.0,10->23->28
10,29,TIROS 3,OPS 3367 A,2.0,53.0,52.0,17.0,10->23->17->29
10,30,TIROS 3,OPS 3367 B,2.0,24.0,23.0,8.0,10->23->8->30
10,31,TIROS 3,OPS 4412 (TRANSIT 9),2.0,50.0,49.0,14.0,10->23->8->14->31
10,32,TIROS 3,OPS 4467 A,2.0,45.0,44.0,17.0,10->23->17->32
10,33,TIROS 3,OPS 4467 B,2.0,31.0,30.0,8.0,10->23->8->33
10,34,TIROS 3,EXPLORER 20,2.0,26.0,25.0,8.0,10->23->8->34
10,35,TIROS 3,COSMOS 44,16.0,54.0,39.0,15.0,10->19->15->35
10,36,TIROS 3,OPS 5798 (TRANSIT 5B-4),16.0,48.0,33.0,19.0,10->19->36
10,37,TIROS 3,EXPLORER 22,,,,,
10,38,TIROS 3,CALSPHERE 1,2.0,23.0,22.0,8.0,10->23->8->38
10,39,TIROS 3,CALSPHERE 2,2.0,21.0,20.0,8.0,10->23->8->39
10,40,TIROS 3,EXPLORER 25 (INJUN-4),16.0,58.0,43.0,15.0,10->19->15->40
10,41,TIROS 3,OPS 6582 (TRANSIT 5E-5),16.0,48.0,33.0,19.0,10->19->41
10,42,TIROS 3,OPS 6582 (TRANSIT 5B-5),,,,,
10,43,TIROS 3,TIROS 9,2.0,37.0,36.0,17.0,10->23->17->43
10,44,TIROS 3,SECOR 3,2.0,36.0,35.0,8.0,10->23->8->44
10,45,TIROS 3,GGSE 2,2.0,19.0,18.0,17.0,10->23->17->45
10,46,TIROS 3,OPS 4988 (GREB 6),2.0,61.0,60.0,17.0,10->23->17->46
10,47,TIROS 3,PORCUPINE 1,16.0,54.0,39.0,15.0,10->19->15->47
10,48,TIROS 3,SOLRAD 7B,2.0,26.0,25.0,8.0,10->23->8->48
10,49,TIROS 3,GGSE 3,2.0,31.0,30.0,22.0,10->23->17->22->49
11,0,TRANSIT 4B,VANGUARD 2,37.0,49.0,13.0,17.0,11->17->0
11,1,TRANSIT 4B,VANGUARD 3,44.0,58.0,15.0,14.0,11->32->14->1
11,2,TRANSIT 4B,EXPLORER 7,5.0,32.0,28.0,17.0,11->17->2
11,3,TRANSIT 4B,TIROS 1,37.0,38.0,2.0,11.0,11->3
11,4,TRANSIT 4B,TRANSIT 2A,,,,,
11,5,TRANSIT 4B,SOLRAD 1 (GREB),5.0,21.0,17.0,17.0,11->17->5
11,6,TRANSIT 4B,COURIER 1B,45.0,54.0,10.0,35.0,11->35->6
11,7,TRANSIT 4B,EXPLORER 11,,,,,
11,8,TRANSIT 4B,TRANSIT 4A,5.0,17.0,13.0,17.0,11->17->8
11,9,TRANSIT 4B,SOLRAD 3/INJUN 1,5.0,31.0,27.0,17.0,11->17->9
11,10,TRANSIT 4B,TIROS 3,5.0,58.0,54.0,12.0,11->17->12->10
11,12,TRANSIT 4B,TRAAC,5.0,45.0,41.0,17.0,11->17->12
11,13,TRANSIT 4B,TIROS 4,39.0,55.0,17.0,3.0,11->3->13
11,14,TRANSIT 4B,TIROS 5,44.0,48.0,5.0,32.0,11->32->14
11,15,TRANSIT 4B,FTV 3502,5.0,39.0,35.0,17.0,11->17->15
11,16,TRANSIT 4B,TIROS 6,5.0,36.0,32.0,17.0,11->17->16
11,17,TRANSIT 4B,ALOUETTE 1 (S-27),5.0,6.0,2.0,11.0,11->17
11,18,TRANSIT 4B,ANNA 1B,5.0,39.0,35.0,17.0,11->17->18
11,19,TRANSIT 4B,EXPLORER 16,5.0,51.0,47.0,17.0,11->17->19
11,20,TRANSIT 4B,TRANSIT 5B-1,5.0,43.0,39.0,17.0,11->17->20
11,21,TRANSIT 4B,RADIATION SAT (5E 1),5.0,35.0,31.0,17.0,11->17->21
11,22,TRANSIT 4B,TRANSIT 5B-2,5.0,16.0,12.0,17.0,11->17->22
11,23,TRANSIT 4B,TRANSIT 5E 3,5.0,12.0,8.0,17.0,11->17->23
11,24,TRANSIT 4B,TIROS 8,5.0,61.0,57.0,17.0,11->17->24
11,25,TRANSIT 4B,GGSE 1 (GGRS),5.0,49.0,45.0,17.0,11->17->25
11,26,TRANSIT 4B,SECOR 1B,44.0,54.0,11.0,14.0,11->32->14->26
11,27,TRANSIT 4B,SOLRAD 7A,,,,,
11,28,TRANSIT 4B,GREB,5.0,40.0,36.0,17.0,11->17->28
11,29,TRANSIT 4B,OPS 3367 A,5.0,53.0,49.0,17.0,11->17->29
11,30,TRANSIT 4B,OPS 3367 B,37.0,51.0,15.0,17.0,11->17->30
11,31,TRANSIT 4B,OPS 4412 (TRANSIT 9),5.0,50.0,46.0,17.0,11->17->31
11,32,TRANSIT 4B,OPS 4467 A,44.0,45.0,2.0,11.0,11->32
11,33,TRANSIT 4B,OPS 4467 B,37.0,62.0,26.0,23.0,11->17->23->33
11,34,TRANSIT 4B,EXPLORER 20,37.0,57.0,21.0,17.0,11->17->34
11,35,TRANSIT 4B,COSMOS 44,43.0,44.0,2.0,11.0,11->35
11,36,TRANSIT 4B,OPS 5798 (TRANSIT 5B-4),5.0,47.0,43.0,5.0,11->17->5->36
11,37,TRANSIT 4B,EXPLORER 22,,,,,
11,38,TRANSIT 4B,CALSPHERE 1,5.0,23.0,19.0,17.0,11->17->38
11,39,TRANSIT 4B,CALSPHERE 2,5.0,13.0,9.0,17.0,11->17->39
11,40,TRANSIT 4B,EXPLORER 25 (INJUN-4),37.0,58.0,22.0,17.0,11->17->40
11,41,TRANSIT 4B,OPS 6582 (TRANSIT 5E-5),39.0,59.0,21.0,3.0,11->3->41
11,42,TRANSIT 4B,OPS 6582 (TRANSIT 5B-5),,,,,
11,43,TRANSIT 4B,TIROS 9,44.0,55.0,12.0,35.0,11->35->43
11,44,TRANSIT 4B,SECOR 3,5.0,36.0,32.0,23.0,11->17->23->44
11,45,TRANSIT 4B,GGSE 2,37.0,50.0,14.0,17.0,11->17->45
11,46,TRANSIT 4B,OPS 4988 (GREB 6),5.0,61.0,57.0,17.0,11->17->46
11,47,TRANSIT 4B,PORCUPINE 1,37.0,54.0,18.0,17.0,11->17->47
11,48,TRANSIT 4B,SOLRAD 7B,37.0,57.0,21.0,30.0,11->17->30->48
11,49,TRANSIT 4B,GGSE 3,5.0,31.0,27.0,22.0,11->17->22->49
12,0,TRAAC,VANGUARD 2,17.0,49.0,33.0,9.0,12->9->0
12,1,TRAAC,VANGUARD 3,17.0,58.0,42.0,14.0,12->9->14->1
12,2,TRAAC,EXPLORER 7,,,,,
12,3,TRAAC,TIROS 1,17.0,53.0,37.0,20.0,12->9->23->20->3
12,4,TRAAC,TRANSIT 2A,,,,,
12,5,TRAAC,SOLRAD 1 (GREB),,,,,
12,6,TRAAC,COURIER 1B,17.0,42.0,26.0,33.0,12->9->33->6
12,7,TRAAC,EXPLORER 11,,,,,
12,8,TRAAC,TRANSIT 4A,17.0,49.0,33.0,9.0,12->9->8
12,9,TRAAC,SOLRAD 3/INJUN 1,13.0,14.0,2.0,12.0,12->9
12,10,TRAAC,TIROS 3,26.0,27.0,2.0,12.0,12->10
12,11,TRAAC,TRANSIT 4B,,,,,
12,13,TRAAC,TIROS 4,17.0,55.0,39.0,20.0,12->9->23->20->13
12,14,TRAAC,TIROS 5,17.0,37.0,21.0,9.0,12->9->14
12,15,TRAAC,FTV 3502,30.0,57.0,28.0,10.0,12->10->15
12,16,TRAAC,TIROS 6,17.0,37.0,21.0,33.0,12->9->33->16
12,17,TRAAC,ALOUETTE 1 (S-27),17.0,44.0,28.0,9.0,12->9->17
12,18,TRAAC,ANNA 1B,,,,,
12,19,TRAAC,EXPLORER 16,30.0,48.0,19.0,10.0,12->10->19
12,20,TRAAC,TRANSIT 5B-1,17.0,43.0,27.0,23.0,12->9->23->20
12,21,TRAAC,RADIATION SAT (5E 1),17.0,56.0,40.0,28.0,12->9->28->21
12,22,TRAAC,TRANSIT 5B-2,17.0,48.0,32.0,9.0,12->9->22
12,23,TRAAC,TRANSIT 5E 3,17.0,31.0,15.0,9.0,12->9->23
12,24,TRAAC,TIROS 8,17.0,61.0,45.0,28.0,12->9->28->24
12,25,TRAAC,GGSE 1 (GGRS),17.0,56.0,40.0,14.0,12->9->14->25
12,26,TRAAC,SECOR 1B,17.0,54.0,38.0,9.0,12->9->26
12,27,TRAAC,SOLRAD 7A,,,,,
12,28,TRAAC,GREB,17.0,40.0,24.0,9.0,12->9->28
12,29,TRAAC,OPS 3367 A,17.0,53.0,37.0,9.0,12->9->29
12,30,TRAAC,OPS 3367 B,17.0,41.0,25.0,9.0,12->9->30
12,31,TRAAC,OPS 4412 (TRANSIT 9),17.0,50.0,34.0,23.0,12->9->23->31
12,32,TRAAC,OPS 4467 A,17.0,48.0,32.0,9.0,12->9->32
12,33,TRAAC,OPS 4467 B,17.0,30.0,14.0,9.0,12->9->33
12,34,TRAAC,EXPLORER 20,17.0,57.0,41.0,8.0,12->9->8->34
12,35,TRAAC,COSMOS 44,17.0,54.0,38.0,33.0,12->9->33->35
12,36,TRAAC,OPS 5798 (TRANSIT 5B-4),17.0,51.0,35.0,33.0,12->9->33->36
12,37,TRAAC,EXPLORER 22,,,,,
12,38,TRAAC,CALSPHERE 1,17.0,33.0,17.0,9.0,12->9->38
12,39,TRAAC,CALSPHERE 2,17.0,32.0,16.0,9.0,12->9->39
12,40,TRAAC,EXPLORER 25 (INJUN-4),17.0,58.0,42.0,0.0,12->9->0->40
12,41,TRAAC,OPS 6582 (TRANSIT 5E-5),17.0,49.0,33.0,23.0,12->9->23->41
12,42,TRAAC,OPS 6582 (TRANSIT 5B-5),,,,,
12,43,TRAAC,TIROS 9,17.0,39.0,23.0,9.0,12->9->43
12,44,TRAAC,SECOR 3,17.0,36.0,20.0,9.0,12->9->44
12,45,TRAAC,GGSE 2,17.0,45.0,29.0,9.0,12->9->45
12,46,TRAAC,OPS 4988 (GREB 6),17.0,61.0,45.0,9.0,12->9->46
12,47,TRAAC,PORCUPINE 1,17.0,54.0,38.0,0.0,12->9->0->47
12,48,TRAAC,SOLRAD 7B,17.0,57.0,41.0,8.0,12->9->8->48
12,49,TRAAC,GGSE 3,,,,,
13,0,TIROS 4,VANGUARD 2,38.0,47.0,10.0,8.0,13->8->0
13,1,TIROS 4,VANGUARD 3,10.0,58.0,49.0,14.0,13->8->14->1
13,2,TIROS 4,EXPLORER 7,32.0,44.0,13.0,41.0,13->41->2
13,3,TIROS 4,TIROS 1,24.0,25.0,2.0,13.0,13->3
13,4,TIROS 4,TRANSIT 2A,,,,,
