src,dst,src_name,dst_name,start_I,finish_I,duration_intervals,pred,path_nodes
9,30,SOLRAD 3/INJUN 1,OPS 3367 B,,,,,
9,31,SOLRAD 3/INJUN 1,OPS 4412 (TRANSIT 9),,,,,
9,32,SOLRAD 3/INJUN 1,OPS 4467 A,,,,,
9,33,SOLRAD 3/INJUN 1,OPS 4467 B,,,,,
9,34,SOLRAD 3/INJUN 1,EXPLORER 20,,,,,
9,35,SOLRAD 3/INJUN 1,COSMOS 44,,,,,
9,36,SOLRAD 3/INJUN 1,OPS 5798 (TRANSIT 5B-4),,,,,
9,37,SOLRAD 3/INJUN 1,EXPLORER 22,,,,,
9,38,SOLRAD 3/INJUN 1,CALSPHERE 1,,,,,
9,39,SOLRAD 3/INJUN 1,CALSPHERE 2,,,,,
9,40,SOLRAD 3/INJUN 1,EXPLORER 25 (INJUN-4),,,,,
9,41,SOLRAD 3/INJUN 1,OPS 6582 (TRANSIT 5E-5),,,,,
9,42,SOLRAD 3/INJUN 1,OPS 6582 (TRANSIT 5B-5),,,,,
9,43,SOLRAD 3/INJUN 1,TIROS 9,,,,,
9,44,SOLRAD 3/INJUN 1,SECOR 3,,,,,
9,45,SOLRAD 3/INJUN 1,GGSE 2,,,,,
9,46,SOLRAD 3/INJUN 1,OPS 4988 (GREB 6),,,,,
9,47,SOLRAD 3/INJUN 1,PORCUPINE 1,,,,,
9,48,SOLRAD 3/INJUN 1,SOLRAD 7B,,,,,
9,49,SOLRAD 3/INJUN 1,GGSE 3,,,,,
10,0,TIROS 3,VANGUARD 2,,,,,
10,1,TIROS 3,VANGUARD 3,,,,,
10,2,TIROS 3,EXPLORER 7,,,,,
10,3,TIROS 3,TIROS 1,,,,,
10,4,TIROS 3,TRANSIT 2A,,,,,
10,5,TIROS 3,SOLRAD 1 (GREB),,,,,
10,6,TIROS 3,COURIER 1B,,,,,
10,7,TIROS 3,EXPLORER 11,,,,,
10,8,TIROS 3,TRANSIT 4A,,,,,
10,9,TIROS 3,SOLRAD 3/INJUN 1,,,,,
10,11,TIROS 3,TRANSIT 4B,,,,,
10,12,TIROS 3,TRAAC,28.0,29.0,2.0,10.0,10->12
10,13,TIROS 3,TIROS 4,,,,,
10,14,TIROS 3,TIROS 5,,,,,
10,15,TIROS 3,FTV 3502,,,,,
10,16,TIROS 3,TIROS 6,,,,,
10,17,TIROS 3,ALOUETTE 1 (S-27),,,,,
10,18,TIROS 3,ANNA 1B,,,,,
10,19,TIROS 3,EXPLORER 16,,,,,
10,20,TIROS 3,TRANSIT 5B-1,,,,,
10,21,TIROS 3,RADIATION SAT (5E 1),,,,,
10,22,TIROS 3,TRANSIT 5B-2,,,,,
10,23,TIROS 3,TRANSIT 5E 3,,,,,
10,24,TIROS 3,TIROS 8,,,,,
10,25,TIROS 3,GGSE 1 (GGRS),,,,,
10,26,TIROS 3,SECOR 1B,,,,,
10,27,TIROS 3,SOLRAD 7A,,,,,
10,28,TIROS 3,GREB,,,,,
10,29,TIROS 3,OPS 3367 A,,,,,
10,30,TIROS 3,OPS 3367 B,,,,,
10,31,TIROS 3,OPS 4412 (TRANSIT 9),,,,,
10,32,TIROS 3,OPS 4467 A,,,,,
10,33,TIROS 3,OPS 4467 B,,,,,
10,34,TIROS 3,EXPLORER 20,,,,,
10,35,TIROS 3,COSMOS 44,,,,,
10,36,TIROS 3,OPS 5798 (TRANSIT 5B-4),,,,,
10,37,TIROS 3,EXPLORER 22,,,,,
10,38,TIROS 3,CALSPHERE 1,,,,,
10,39,TIROS 3,CALSPHERE 2,,,,,
10,40,TIROS 3,EXPLORER 25 (INJUN-4),,,,,
10,41,TIROS 3,OPS 6582 (TRANSIT 5E-5),,,,,
10,42,TIROS 3,OPS 6582 (TRANSIT 5B-5),,,,,
10,43,TIROS 3,TIROS 9,,,,,
10,44,TIROS 3,SECOR 3,,,,,
10,45,TIROS 3,GGSE 2,,,,,
10,46,TIROS 3,OPS 4988 (GREB 6),,,,,
10,47,TIROS 3,PORCUPINE 1,,,,,
10,48,TIROS 3,SOLRAD 7B,,,,,
10,49,TIROS 3,GGSE 3,,,,,
11,0,TRANSIT 4B,VANGUARD 2,,,,,
11,1,TRANSIT 4B,VANGUARD 3,,,,,
11,2,TRANSIT 4B,EXPLORER 7,,,,,
11,3,TRANSIT 4B,TIROS 1,38.0,39.0,2.0,11.0,11->3
11,4,TRANSIT 4B,TRANSIT 2A,,,,,
11,5,TRANSIT 4B,SOLRAD 1 (GREB),,,,,
11,6,TRANSIT 4B,COURIER 1B,,,,,
11,7,TRANSIT 4B,EXPLORER 11,,,,,
11,8,TRANSIT 4B,TRANSIT 4A,,,,,
11,9,TRANSIT 4B,SOLRAD 3/INJUN 1,,,,,
11,10,TRANSIT 4B,TIROS 3,,,,,
11,12,TRANSIT 4B,TRAAC,,,,,
11,13,TRANSIT 4B,TIROS 4,38.0,55.0,18.0,3.0,11->3->13
11,14,TRANSIT 4B,TIROS 5,,,,,
11,15,TRANSIT 4B,FTV 3502,,,,,
11,16,TRANSIT 4B,TIROS 6,,,,,
11,17,TRANSIT 4B,ALOUETTE 1 (S-27),,,,,
11,18,TRANSIT 4B,ANNA 1B,,,,,
11,19,TRANSIT 4B,EXPLORER 16,,,,,
11,20,TRANSIT 4B,TRANSIT 5B-1,,,,,
11,21,TRANSIT 4B,RADIATION SAT (5E 1),,,,,
11,22,TRANSIT 4B,TRANSIT 5B-2,,,,,
11,23,TRANSIT 4B,TRANSIT 5E 3,,,,,
11,24,TRANSIT 4B,TIROS 8,,,,,
11,25,TRANSIT 4B,GGSE 1 (GGRS),,,,,
11,26,TRANSIT 4B,SECOR 1B,,,,,
11,27,TRANSIT 4B,SOLRAD 7A,,,,,
11,28,TRANSIT 4B,GREB,,,,,
11,29,TRANSIT 4B,OPS 3367 A,,,,,
11,30,TRANSIT 4B,OPS 3367 B,,,,,
11,31,TRANSIT 4B,OPS 4412 (TRANSIT 9),,,,,
11,32,TRANSIT 4B,OPS 4467 A,,,,,
11,33,TRANSIT 4B,OPS 4467 B,,,,,
11,34,TRANSIT 4B,EXPLORER 20,,,,,
11,35,TRANSIT 4B,COSMOS 44,,,,,
11,36,TRANSIT 4B,OPS 5798 (TRANSIT 5B-4),,,,,
11,37,TRANSIT 4B,EXPLORER 22,,,,,
11,38,TRANSIT 4B,CALSPHERE 1,,,,,
11,39,TRANSIT 4B,CALSPHERE 2,,,,,
11,40,TRANSIT 4B,EXPLORER 25 (INJUN-4),,,,,
11,41,TRANSIT 4B,OPS 6582 (TRANSIT 5E-5),,,,,
11,42,TRANSIT 4B,OPS 6582 (TRANSIT 5B-5),,,,,
11,43,TRANSIT 4B,TIROS 9,,,,,
11,44,TRANSIT 4B,SECOR 3,,,,,
11,45,TRANSIT 4B,GGSE 2,,,,,
11,46,TRANSIT 4B,OPS 4988 (GREB 6),,,,,
11,47,TRANSIT 4B,PORCUPINE 1,,,,,
11,48,TRANSIT 4B,SOLRAD 7B,,,,,
11,49,TRANSIT 4B,GGSE 3,,,,,
12,0,TRAAC,VANGUARD 2,,,,,
12,1,TRAAC,VANGUARD 3,,,,,
12,2,TRAAC,EXPLORER 7,,,,,
12,3,TRAAC,TIROS 1,,,,,
12,4,TRAAC,TRANSIT 2A,,,,,
12,5,TRAAC,SOLRAD 1 (GREB),,,,,
12,6,TRAAC,COURIER 1B,,,,,
12,7,TRAAC,EXPLORER 11,,,,,
12,8,TRAAC,TRANSIT 4A,,,,,
12,9,TRAAC,SOLRAD 3/INJUN 1,15.0,16.0,2.0,12.0,12->9
12,10,TRAAC,TIROS 3,28.0,29.0,2.0,12.0,12->10
12,11,TRAAC,TRANSIT 4B,,,,,
12,13,TRAAC,TIROS 4,,,,,
12,14,TRAAC,TIROS 5,,,,,
12,15,TRAAC,FTV 3502,,,,,
12,16,TRAAC,TIROS 6,,,,,
12,17,TRAAC,ALOUETTE 1 (S-27),,,,,
12,18,TRAAC,ANNA 1B,,,,,
12,19,TRAAC,EXPLORER 16,,,,,
12,20,TRAAC,TRANSIT 5B-1,,,,,
12,21,TRAAC,RADIATION SAT (5E 1),,,,,
12,22,TRAAC,TRANSIT 5B-2,,,,,
12,23,TRAAC,TRANSIT 5E 3,,,,,
12,24,TRAAC,TIROS 8,,,,,
12,25,TRAAC,GGSE 1 (GGRS),,,,,
12,26,TRAAC,SECOR 1B,,,,,
12,27,TRAAC,SOLRAD 7A,,,,,
12,28,TRAAC,GREB,,,,,
12,29,TRAAC,OPS 3367 A,,,,,
12,30,TRAAC,OPS 3367 B,,,,,
12,31,TRAAC,OPS 4412 (TRANSIT 9),,,,,
12,32,TRAAC,OPS 4467 A,,,,,
12,33,TRAAC,OPS 4467 B,,,,,
12,34,TRAAC,EXPLORER 20,,,,,
12,35,TRAAC,COSMOS 44,,,,,
12,36,TRAAC,OPS 5798 (TRANSIT 5B-4),,,,,
12,37,TRAAC,EXPLORER 22,,,,,
12,38,TRAAC,CALSPHERE 1,,,,,
12,39,TRAAC,CALSPHERE 2,,,,,
12,40,TRAAC,EXPLORER 25 (INJUN-4),,,,,
12,41,TRAAC,OPS 6582 (TRANSIT 5E-5),,,,,
12,42,TRAAC,OPS 6582 (TRANSIT 5B-5),,,,,
12,43,TRAAC,TIROS 9,,,,,
12,44,TRAAC,SECOR 3,,,,,
12,45,TRAAC,GGSE 2,,,,,
12,46,TRAAC,OPS 4988 (GREB 6),,,,,
12,47,TRAAC,PORCUPINE 1,,,,,
12,48,TRAAC,SOLRAD 7B,,,,,
12,49,TRAAC,GGSE 3,,,,,
13,0,TIROS 4,VANGUARD 2,,,,,
13,1,TIROS 4,VANGUARD 3,,,,,
13,2,TIROS 4,EXPLORER 7,,,,,
13,3,TIROS 4,TIROS 1,54.0,55.0,2.0,13.0,13->3
13,4,TIROS 4,TRANSIT 2A,,,,,
13,5,TIROS 4,SOLRAD 1 (GREB),,,,,
13,6,TIROS 4,COURIER 1B,39.0,40.0,2.0,13.0,13->6
13,7,TIROS 4,EXPLORER 11,,,,,
13,8,TIROS 4,TRANSIT 4A,,,,,
13,9,TIROS 4,SOLRAD 3/INJUN 1,,,,,
13,10,TIROS 4,TIROS 3,,,,,
13,11,TIROS 4,TRANSIT 4B,,,,,
13,12,TIROS 4,TRAAC,,,,,
13,14,TIROS 4,TIROS 5,,,,,
13,15,TIROS 4,FTV 3502,,,,,
13,16,TIROS 4,TIROS 6,,,,,
13,17,TIROS 4,ALOUETTE 1 (S-27),,,,,
13,18,TIROS 4,ANNA 1B,,,,,
13,19,TIROS 4,EXPLORER 16,,,,,
13,20,TIROS 4,TRANSIT 5B-1,,,,,
13,21,TIROS 4,RADIATION SAT (5E 1),,,,,
13,22,TIROS 4,TRANSIT 5B-2,,,,,
13,23,TIROS 4,TRANSIT 5E 3,,,,,
13,24,TIROS 4,TIROS 8,,,,,
13,25,TIROS 4,GGSE 1 (GGRS),,,,,
13,26,TIROS 4,SECOR 1B,,,,,
13,27,TIROS 4,SOLRAD 7A,,,,,
13,28,TIROS 4,GREB,,,,,
13,29,TIROS 4,OPS 3367 A,,,,,
13,30,TIROS 4,OPS 3367 B,,,,,
13,31,TIROS 4,OPS 4412 (TRANSIT 9),,,,,
13,32,TIROS 4,OPS 4467 A,,,,,
13,33,TIROS 4,OPS 4467 B,,,,,
13,34,TIROS 4,EXPLORER 20,,,,,
13,35,TIROS 4,COSMOS 44,,,,,
13,36,TIROS 4,OPS 5798 (TRANSIT 5B-4),,,,,
13,37,TIROS 4,EXPLORER 22,,,,,
13,38,TIROS 4,CALSPHERE 1,,,,,
13,39,TIROS 4,CALSPHERE 2,,,,,
13,40,TIROS 4,EXPLORER 25 (INJUN-4),,,,,
13,41,TIROS 4,OPS 6582 (TRANSIT 5E-5),1.0,2.0,2.0,13.0,13->41
13,42,TIROS 4,OPS 6582 (TRANSIT 5B-5),,,,,
13,43,TIROS 4,TIROS 9,,,,,
13,44,TIROS 4,SECOR 3,,,,,
13,45,TIROS 4,GGSE 2,,,,,
13,46,TIROS 4,OPS 4988 (GREB 6),,,,,
13,47,TIROS 4,PORCUPINE 1,,,,,
13,48,TIROS 4,SOLRAD 7B,,,,,
13,49,TIROS 4,GGSE 3,,,,,
14,0,TIROS 5,VANGUARD 2,,,,,
14,1,TIROS 5,VANGUARD 3,,,,,
14,2,TIROS 5,EXPLORER 7,,,,,
14,3,TIROS 5,TIROS 1,,,,,
14,4,TIROS 5,TRANSIT 2A,,,,,
14,5,TIROS 5,SOLRAD 1 (GREB),,,,,
14,6,TIROS 5,COURIER 1B,,,,,
14,7,TIROS 5,EXPLORER 11,,,,,
14,8,TIROS 5,TRANSIT 4A,0.0,1.0,2.0,14.0,14->8
14,9,TIROS 5,SOLRAD 3/INJUN 1,,,,,
14,10,TIROS 5,TIROS 3,,,,,
14,11,TIROS 5,TRANSIT 4B,,,,,
14,12,TIROS 5,TRAAC,,,,,
14,13,TIROS 5,TIROS 4,,,,,
14,15,TIROS 5,FTV 3502,,,,,
14,16,TIROS 5,TIROS 6,,,,,
14,17,TIROS 5,ALOUETTE 1 (S-27),,,,,
14,18,TIROS 5,ANNA 1B,,,,,
14,19,TIROS 5,EXPLORER 16,,,,,
14,20,TIROS 5,TRANSIT 5B-1,,,,,
14,21,TIROS 5,RADIATION SAT (5E 1),,,,,
14,22,TIROS 5,TRANSIT 5B-2,,,,,
14,23,TIROS 5,TRANSIT 5E 3,0.0,51.0,52.0,8.0,14->8->23
14,24,TIROS 5,TIROS 8,,,,,
14,25,TIROS 5,GGSE 1 (GGRS),,,,,
14,26,TIROS 5,SECOR 1B,,,,,
14,27,TIROS 5,SOLRAD 7A,,,,,
14,28,TIROS 5,GREB,,,,,
14,29,TIROS 5,OPS 3367 A,,,,,
14,30,TIROS 5,OPS 3367 B,11.0,12.0,2.0,14.0,14->30
14,31,TIROS 5,OPS 4412 (TRANSIT 9),,,,,
14,32,TIROS 5,OPS 4467 A,,,,,
14,33,TIROS 5,OPS 4467 B,,,,,
14,34,TIROS 5,EXPLORER 20,,,,,
14,35,TIROS 5,COSMOS 44,,,,,
14,36,TIROS 5,OPS 5798 (TRANSIT 5B-4),,,,,
14,37,TIROS 5,EXPLORER 22,,,,,
14,38,TIROS 5,CALSPHERE 1,11.0,26.0,16.0,30.0,14->30->38
14,39,TIROS 5,CALSPHERE 2,11.0,55.0,45.0,30.0,14->30->39
14,40,TIROS 5,EXPLORER 25 (INJUN-4),,,,,
14,41,TIROS 5,OPS 6582 (TRANSIT 5E-5),,,,,
14,42,TIROS 5,OPS 6582 (TRANSIT 5B-5),,,,,
14,43,TIROS 5,TIROS 9,,,,,
14,44,TIROS 5,SECOR 3,,,,,
14,45,TIROS 5,GGSE 2,,,,,
14,46,TIROS 5,OPS 4988 (GREB 6),,,,,
14,47,TIROS 5,PORCUPINE 1,,,,,
14,48,TIROS 5,SOLRAD 7B,,,,,
14,49,TIROS 5,GGSE 3,,,,,
15,0,FTV 3502,VANGUARD 2,,,,,
15,1,FTV 3502,VANGUARD 3,,,,,
15,2,FTV 3502,EXPLORER 7,,,,,
15,3,FTV 3502,TIROS 1,,,,,
15,4,FTV 3502,TRANSIT 2A,,,,,
15,5,FTV 3502,SOLRAD 1 (GREB),,,,,
15,6,FTV 3502,COURIER 1B,,,,,
15,7,FTV 3502,EXPLORER 11,,,,,
15,8,FTV 3502,TRANSIT 4A,,,,,
15,9,FTV 3502,SOLRAD 3/INJUN 1,,,,,
15,10,FTV 3502,TIROS 3,,,,,
15,11,FTV 3502,TRANSIT 4B,,,,,
15,12,FTV 3502,TRAAC,,,,,
15,13,FTV 3502,TIROS 4,,,,,
15,14,FTV 3502,TIROS 5,,,,,
15,16,FTV 3502,TIROS 6,,,,,
15,17,FTV 3502,ALOUETTE 1 (S-27),,,,,
15,18,FTV 3502,ANNA 1B,,,,,
15,19,FTV 3502,EXPLORER 16,,,,,
15,20,FTV 3502,TRANSIT 5B-1,,,,,
15,21,FTV 3502,RADIATION SAT (5E 1),,,,,
15,22,FTV 3502,TRANSIT 5B-2,,,,,
15,23,FTV 3502,TRANSIT 5E 3,,,,,
15,24,FTV 3502,TIROS 8,,,,,
15,25,FTV 3502,GGSE 1 (GGRS),,,,,
15,26,FTV 3502,SECOR 1B,,,,,
15,27,FTV 3502,SOLRAD 7A,,,,,
15,28,FTV 3502,GREB,,,,,
15,29,FTV 3502,OPS 3367 A,,,,,
15,30,FTV 3502,OPS 3367 B,,,,,
15,31,FTV 3502,OPS 4412 (TRANSIT 9),,,,,
15,32,FTV 3502,OPS 4467 A,,,,,
15,33,FTV 3502,OPS 4467 B,,,,,
15,34,FTV 3502,EXPLORER 20,,,,,
15,35,FTV 3502,COSMOS 44,,,,,
15,36,FTV 3502,OPS 5798 (TRANSIT 5B-4),,,,,
15,37,FTV 3502,EXPLORER 22,,,,,
15,38,FTV 3502,CALSPHERE 1,,,,,
15,39,FTV 3502,CALSPHERE 2,,,,,
15,40,FTV 3502,EXPLORER 25 (INJUN-4),,,,,
15,41,FTV 3502,OPS 6582 (TRANSIT 5E-5),,,,,
15,42,FTV 3502,OPS 6582 (TRANSIT 5B-5),,,,,
15,43,FTV 3502,TIROS 9,,,,,
15,44,FTV 3502,SECOR 3,,,,,
15,45,FTV 3502,GGSE 2,,,,,
15,46,FTV 3502,OPS 4988 (GREB 6),,,,,
15,47,FTV 3502,PORCUPINE 1,,,,,
15,48,FTV 3502,SOLRAD 7B,,,,,
15,49,FTV 3502,GGSE 3,,,,,
16,0,TIROS 6,VANGUARD 2,,,,,
16,1,TIROS 6,VANGUARD 3,,,,,
16,2,TIROS 6,EXPLORER 7,,,,,
16,3,TIROS 6,TIROS 1,,,,,
16,4,TIROS 6,TRANSIT 2A,,,,,
16,5,TIROS 6,SOLRAD 1 (GREB),,,,,
16,6,TIROS 6,COURIER 1B,,,,,
16,7,TIROS 6,EXPLORER 11,,,,,
16,8,TIROS 6,TRANSIT 4A,,,,,
16,9,TIROS 6,SOLRAD 3/INJUN 1,,,,,
16,10,TIROS 6,TIROS 3,,,,,
16,11,TIROS 6,TRANSIT 4B,,,,,
16,12,TIROS 6,TRAAC,,,,,
16,13,TIROS 6,TIROS 4,,,,,
16,14,TIROS 6,TIROS 5,,,,,
16,15,TIROS 6,FTV 3502,,,,,
16,17,TIROS 6,ALOUETTE 1 (S-27),,,,,
16,18,TIROS 6,ANNA 1B,,,,,
16,19,TIROS 6,EXPLORER 16,,,,,
16,20,TIROS 6,TRANSIT 5B-1,,,,,
16,21,TIROS 6,RADIATION SAT (5E 1),,,,,
16,22,TIROS 6,TRANSIT 5B-2,,,,,
16,23,TIROS 6,TRANSIT 5E 3,,,,,
16,24,TIROS 6,TIROS 8,,,,,
16,25,TIROS 6,GGSE 1 (GGRS),,,,,
16,26,TIROS 6,SECOR 1B,,,,,
16,27,TIROS 6,SOLRAD 7A,,,,,
16,28,TIROS 6,GREB,,,,,
16,29,TIROS 6,OPS 3367 A,,,,,
16,30,TIROS 6,OPS 3367 B,,,,,
16,31,TIROS 6,OPS 4412 (TRANSIT 9),,,,,
16,32,TIROS 6,OPS 4467 A,,,,,
16,33,TIROS 6,OPS 4467 B,,,,,
16,34,TIROS 6,EXPLORER 20,,,,,
16,35,TIROS 6,COSMOS 44,,,,,
16,36,TIROS 6,OPS 5798 (TRANSIT 5B-4),,,,,
16,37,TIROS 6,EXPLORER 22,,,,,
16,38,TIROS 6,CALSPHERE 1,,,,,
16,39,TIROS 6,CALSPHERE 2,,,,,
16,40,TIROS 6,EXPLORER 25 (INJUN-4),,,,,
16,41,TIROS 6,OPS 6582 (TRANSIT 5E-5),,,,,
16,42,TIROS 6,OPS 6582 (TRANSIT 5B-5),,,,,
16,43,TIROS 6,TIROS 9,,,,,
16,44,TIROS 6,SECOR 3,,,,,
16,45,TIROS 6,GGSE 2,,,,,
16,46,TIROS 6,OPS 4988 (GREB 6),,,,,
16,47,TIROS 6,PORCUPINE 1,,,,,
16,48,TIROS 6,SOLRAD 7B,,,,,
16,49,TIROS 6,GGSE 3,,,,,
17,0,ALOUETTE 1 (S-27),VANGUARD 2,,,,,
17,1,ALOUETTE 1 (S-27),VANGUARD 3,,,,,
17,2,ALOUETTE 1 (S-27),EXPLORER 7,,,,,
17,3,ALOUETTE 1 (S-27),TIROS 1,36.0,37.0,2.0,17.0,17->3
17,4,ALOUETTE 1 (S-27),TRANSIT 2A,,,,,
17,5,ALOUETTE 1 (S-27),SOLRAD 1 (GREB),,,,,
17,6,ALOUETTE 1 (S-27),COURIER 1B,,,,,
17,7,ALOUETTE 1 (S-27),EXPLORER 11,,,,,
17,8,ALOUETTE 1 (S-27),TRANSIT 4A,,,,,
17,9,ALOUETTE 1 (S-27),SOLRAD 3/INJUN 1,,,,,
17,10,ALOUETTE 1 (S-27),TIROS 3,,,,,
17,11,ALOUETTE 1 (S-27),TRANSIT 4B,36.0,39.0,4.0,3.0,17->3->11
17,12,ALOUETTE 1 (S-27),TRAAC,,,,,
17,13,ALOUETTE 1 (S-27),TIROS 4,36.0,55.0,20.0,3.0,17->3->13
17,14,ALOUETTE 1 (S-27),TIROS 5,,,,,
17,15,ALOUETTE 1 (S-27),FTV 3502,,,,,
17,16,ALOUETTE 1 (S-27),TIROS 6,,,,,
17,18,ALOUETTE 1 (S-27),ANNA 1B,,,,,
17,19,ALOUETTE 1 (S-27),EXPLORER 16,,,,,
17,20,ALOUETTE 1 (S-27),TRANSIT 5B-1,,,,,
17,21,ALOUETTE 1 (S-27),RADIATION SAT (5E 1),,,,,
17,22,ALOUETTE 1 (S-27),TRANSIT 5B-2,,,,,
17,23,ALOUETTE 1 (S-27),TRANSIT 5E 3,,,,,
17,24,ALOUETTE 1 (S-27),TIROS 8,,,,,
17,25,ALOUETTE 1 (S-27),GGSE 1 (GGRS),,,,,
17,26,ALOUETTE 1 (S-27),SECOR 1B,,,,,
17,27,ALOUETTE 1 (S-27),SOLRAD 7A,,,,,
17,28,ALOUETTE 1 (S-27),GREB,,,,,
17,29,ALOUETTE 1 (S-27),OPS 3367 A,,,,,
17,30,ALOUETTE 1 (S-27),OPS 3367 B,,,,,
17,31,ALOUETTE 1 (S-27),OPS 4412 (TRANSIT 9),,,,,
17,32,ALOUETTE 1 (S-27),OPS 4467 A,,,,,
17,33,ALOUETTE 1 (S-27),OPS 4467 B,,,,,
17,34,ALOUETTE 1 (S-27),EXPLORER 20,,,,,
17,35,ALOUETTE 1 (S-27),COSMOS 44,,,,,
17,36,ALOUETTE 1 (S-27),OPS 5798 (TRANSIT 5B-4),,,,,
17,37,ALOUETTE 1 (S-27),EXPLORER 22,,,,,
17,38,ALOUETTE 1 (S-27),CALSPHERE 1,,,,,
17,39,ALOUETTE 1 (S-27),CALSPHERE 2,,,,,
17,40,ALOUETTE 1 (S-27),EXPLORER 25 (INJUN-4),,,,,
17,41,ALOUETTE 1 (S-27),OPS 6582 (TRANSIT 5E-5),,,,,
17,42,ALOUETTE 1 (S-27),OPS 6582 (TRANSIT 5B-5),,,,,
17,43,ALOUETTE 1 (S-27),TIROS 9,,,,,
17,44,ALOUETTE 1 (S-27),SECOR 3,,,,,
17,45,ALOUETTE 1 (S-27),GGSE 2,21.0,22.0,2.0,17.0,17->45
17,46,ALOUETTE 1 (S-27),OPS 4988 (GREB 6),,,,,
17,47,ALOUETTE 1 (S-27),PORCUPINE 1,,,,,
17,48,ALOUETTE 1 (S-27),SOLRAD 7B,,,,,
17,49,ALOUETTE 1 (S-27),GGSE 3,,,,,
18,0,ANNA 1B,VANGUARD 2,,,,,
18,1,ANNA 1B,VANGUARD 3,,,,,
18,2,ANNA 1B,EXPLORER 7,,,,,
18,3,ANNA 1B,TIROS 1,,,,,
18,4,ANNA 1B,TRANSIT 2A,,,,,
18,5,ANNA 1B,SOLRAD 1 (GREB),,,,,
18,6,ANNA 1B,COURIER 1B,,,,,
18,7,ANNA 1B,EXPLORER 11,,,,,
18,8,ANNA 1B,TRANSIT 4A,,,,,
18,9,ANNA 1B,SOLRAD 3/INJUN 1,,,,,
18,10,ANNA 1B,TIROS 3,,,,,
18,11,ANNA 1B,TRANSIT 4B,,,,,
18,12,ANNA 1B,TRAAC,,,,,
18,13,ANNA 1B,TIROS 4,,,,,
18,14,ANNA 1B,TIROS 5,,,,,
18,15,ANNA 1B,FTV 3502,,,,,
18,16,ANNA 1B,TIROS 6,,,,,
18,17,ANNA 1B,ALOUETTE 1 (S-27),,,,,
18,19,ANNA 1B,EXPLORER 16,,,,,
18,20,ANNA 1B,TRANSIT 5B-1,,,,,
18,21,ANNA 1B,RADIATION SAT (5E 1),,,,,
18,22,ANNA 1B,TRANSIT 5B-2,,,,,
18,23,ANNA 1B,TRANSIT 5E 3,,,,,
18,24,ANNA 1B,TIROS 8,,,,,
18,25,ANNA 1B,GGSE 1 (GGRS),,,,,
18,26,ANNA 1B,SECOR 1B,,,,,
18,27,ANNA 1B,SOLRAD 7A,,,,,
18,28,ANNA 1B,GREB,,,,,
18,29,ANNA 1B,OPS 3367 A,,,,,
18,30,ANNA 1B,OPS 3367 B,,,,,
18,31,ANNA 1B,OPS 4412 (TRANSIT 9),,,,,
18,32,ANNA 1B,OPS 4467 A,,,,,
18,33,ANNA 1B,OPS 4467 B,,,,,
18,34,ANNA 1B,EXPLORER 20,,,,,
18,35,ANNA 1B,COSMOS 44,,,,,
18,36,ANNA 1B,OPS 5798 (TRANSIT 5B-4),,,,,
18,37,ANNA 1B,EXPLORER 22,,,,,
18,38,ANNA 1B,CALSPHERE 1,,,,,
18,39,ANNA 1B,CALSPHERE 2,,,,,
18,40,ANNA 1B,EXPLORER 25 (INJUN-4),,,,,
18,41,ANNA 1B,OPS 6582 (TRANSIT 5E-5),,,,,
18,42,ANNA 1B,OPS 6582 (TRANSIT 5B-5),,,,,
18,43,ANNA 1B,TIROS 9,,,,,
18,44,ANNA 1B,SECOR 3,,,,,
18,45,ANNA 1B,GGSE 2,,,,,
18,46,ANNA 1B,OPS 4988 (GREB 6),,,,,
18,47,ANNA 1B,PORCUPINE 1,38.0,39.0,2.0,18.0,18->47
18,48,ANNA 1B,SOLRAD 7B,,,,,
18,49,ANNA 1B,GGSE 3,,,,,
19,0,EXPLORER 16,VANGUARD 2,,,,,
19,1,EXPLORER 16,VANGUARD 3,,,,,
19,2,EXPLORER 16,EXPLORER 7,,,,,
19,3,EXPLORER 16,TIROS 1,,,,,
19,4,EXPLORER 16,TRANSIT 2A,,,,,
19,5,EXPLORER 16,SOLRAD 1 (GREB),,,,,
19,6,EXPLORER 16,COURIER 1B,,,,,
19,7,EXPLORER 16,EXPLORER 11,,,,,
19,8,EXPLORER 16,TRANSIT 4A,,,,,
19,9,EXPLORER 16,SOLRAD 3/INJUN 1,,,,,
19,10,EXPLORER 16,TIROS 3,,,,,
19,11,EXPLORER 16,TRANSIT 4B,,,,,
19,12,EXPLORER 16,TRAAC,,,,,
19,13,EXPLORER 16,TIROS 4,,,,,
19,14,EXPLORER 16,TIROS 5,,,,,
19,15,EXPLORER 16,FTV 3502,,,,,
19,16,EXPLORER 16,TIROS 6,,,,,
19,17,EXPLORER 16,ALOUETTE 1 (S-27),,,,,
19,18,EXPLORER 16,ANNA 1B,,,,,
19,20,EXPLORER 16,TRANSIT 5B-1,,,,,
19,21,EXPLORER 16,RADIATION SAT (5E 1),,,,,
19,22,EXPLORER 16,TRANSIT 5B-2,,,,,
19,23,EXPLORER 16,TRANSIT 5E 3,,,,,
19,24,EXPLORER 16,TIROS 8,,,,,
19,25,EXPLORER 16,GGSE 1 (GGRS),,,,,
19,26,EXPLORER 16,SECOR 1B,,,,,
19,27,EXPLORER 16,SOLRAD 7A,,,,,
19,28,EXPLORER 16,GREB,,,,,
19,29,EXPLORER 16,OPS 3367 A,,,,,
